Text,Sentiment
"This bone is nothing more than a very expensive dog biscuit. My dog consumed the entire thing in less than 20 minutes. He really enjoyed it, but there is no way I'm going to buy another one. There are a lot of  more durable bones that cost the same or less than this one. I do not recommend it at all.<br /><br />My dog loves Nybone products. All the other ones seem to last a long time. I guess this ""Edible"" line is just made for eating and not chewing. In my opinion, the price is way too high for what you get. I highly recommend other Nybone products, but steer clear of this one.",Negative
"I purchased this nylabone for my 4 month old teething puppy. I figured she'd enjoy a tasty chew toy. She's quite the chewer so I was thinking the bone would last a day or two at best. However that was wishful thinking! In less than 20 minutes, she had consumed all of it but the bulky end (which we threw away). We couldn't believe how quickly she chewed it up! Definitely not worth the $8.",Negative
"Warning to other dog owners: the edible Nylabones are extremely dangerous for dogs with a big & greedy appetite.  My dog swallowed it whole within 30 seconds of giving it to her and choked on it.  She was fully unconscious before I could dislodge the bone and breathe into her nose to bring her back to life... We almost lost her over this bone.  If your dog is a greedy chewer or eater, then please don't buy edible Nylabones.",Negative
"My German Shepherd is incredibly picky when it comes to treats... So I was incredibly excited that he was finally happy about a toy I had given him.<br /><br />I, however, was not happy that it only took him 8 minutes to eat the entire thing.<br /><br />I was also not happy when he puked the entire thing up (and his dinner) 12 hours later at 4AM... Customer reviews are pretty consistent that this product is too expensive for what it is, and is making the dogs sick.<br /><br />I would never recommend this product to anyone, and will be informing my fellow dog rescue colleagues never to buy this product.",Negative
"Fed to dog and she got violently sick and vomited the whole this up after eating it. Don't buy this product if you love your pet!!<a href=""http://www.amazon.com/gp/product/B000ANO3N2"">Nylabone Healthy Edibles Bone, Roast Beef Flavored with Vitamins, Regular Size, Triple Pack</a>",Negative
"Our black lab devoured this thing in 10 minutes, and at $6 a pop, that's way too much money for a dog treat.  Don't bother getting this.",Negative
"I paid $7.99 for the colossal sized one I got my Great Pyrenees puppy.  In less than 7 minutes she had eaten the entire thing.  I cannot afford to entertain my dog for more than $1 a minute.  She loved it, but I will not purchase this product again.  My girl is actually very gentle with her toys too.  At 11 months old, she has yet to destroy a single one of her stuffed toys.  If it's an edible chew toy though, I've found nothing that can stand up to her jaws.",Negative
This bone is nothing more than a big dog treat.  I have a 2 yr old Pit who ate through the souper in 5 minutes.  After reading other reviews I took it away from him and will save the rest for a later date.  I was hoping for a bone that would last a little bit longer as a chew toy and not just be eaten like a treat.  Will not be buying this again.,Negative
"My puppy is teething so I had previously purchased the original Nylabone made out of flavored plastic. The dog loved it, not super excited about the regular bone but she did put a lot of work into destroying it. When she finally finished the original plastic bone I decided to go back to the store and grab some more. I was looking around and came across these, ""natural,"" flavored bones and thought.... ""SWEET!!! Same great bone but easier to digest!"" How wrong I was. First off this is NOTHING like the plastic teething bones. They crumble easily... and by easily I mean my 3.5 month old Wheaten Terrier destroyed these in less than 30min, and she's only about 15 pounds right now. They are recommended for dogs 6 months + with pretty much a full set of permanent teeth because they can shred the bone more easily and to a finer debris. For my dog this was BS... she destroyed these into tiny little flakes that can be easily digested AND managed to get them all over her underbelly and tangled in her fur. The mess wasn't an issue.. the durability was. This is basically an expensive treat, I much rather give her bullysticks over this as a treat (and they last longer). If your dog is teething, this is def NOT the Nylabone version you want. Stick to the original plastic flavored bones or frozen towels. Both work great.",Negative
"I was under the impression when I bought this at our local pet supply store (based on salesperson's advice) that this bone, while edible, would take several days of working on to be consumed.  Great.  It's a little pricey, but I have a teething 5 month old puppy who has recently been spayed; she can't get her regular course of exercise so I bought this as a nice treat to help keep her occupied in her restless state.  I took it away from her (mad dog!) after 45 minutes.  Just one end was left.  I had bought her the largest ""souper"" size.  After reading the other reviews, I count myself lucky that she got that much time out of it.  Yes it's a ""treat"", but at $6, it's a treat I cannot afford to give her very often.  Health wise it's not a treat I could make a habit of feeding often; I feel I have to give my puppy less dinner tonight to make up for the large amount of calories she just wolfed down.  I hope that it doesn't make her sick as it did another reviewer's dog.  I could take her kong, put a spoonful of kibble in it, break up a slice of cheese and shove it in there, stick the whole thing in the microwave for a few seconds to get the cheese melty, let it cool down, and THAT will take her a good 15 minutes to manage to get out.  All for a LOT less money.  That said, I give it 0 stars for value, 5 for ""my dog loved it"".  It gets a 2 overall from me and I probably would not buy again, nor would I recommend to a friend.",Negative
