Text,Sentiment
"This Green Mountain Flavor Variety is nice. I enjoyed having more than one flavor to choose from. The best flavor in there was the Caramel Vanilla Cream!! WOW! That flavor shocked me and I liked it the most! It reminded me of a Starbucks vibe, only better. The only reason I didn't rate this item higher is because I would have liked to test ALL Green Mountain flavors... this variety pack was loaded with only 4 flavors and I was tired of French Vanilla and Hazelnut. I would like to see a ""variety"" pack containing 2 of each flavor that Green Mountain has to offer... now that would be cause for a rating of 4 or 5 stars!!!",Neutral
"This came packed in 4 plastic bags inside a ""Bubble Envelope"". The weight of the entire package - unopened and undamaged - was 14.2 ounces. Don't know about China, but in the USA that's well short of a pound. Not going to bother with trying to get my money back, but you need to be aware of this.",Neutral
"I thought I wrote a review but it magically disappeared. Anyway, here it goes again. These peppercorns are okay but lack the punch of better ones I have had in the past. Those are hard to find though. You taste them in dishes like shuizhurou in authentic Sichuan restaurants, also hard to find.",Neutral
"Beautiful pink and reddish color, exotic scent, very floral.  I bought this to make a chinese pickled cucumber dish, but 8 oz. of this product is a LOT of product.  I ground them in my mortar and pestle as per the recipe, but the peppercorn shells stuck in my throat and made me cough.  Next time I will take the time to remove the shells afater grinding.",Neutral
"I completely liked these things --- BEFORE I got the gigantic 5lb bag. I'd actually prefer to keep them as a treat rather than something to just get sick of. After just a few, the taste gets worse and they are just way too gummy. I am already sick of them and have like 4.5 lbs left.<br /><br />Too bad they didn't have the small bags in stock when I got these.",Neutral
"not what I expected, but not bad. The taste is fine, just very cloudy in appearance. I was hoping to find a ""clear"" green tea....maybe it just isn't out there.",Neutral
"I wasn't fond of the raspberry flavored green tea. It doesn't measure up at all to their original green tea. It wasn't absolutely horrible and I did end up drinking it, but I was disappointed since I am familiar with some of their other products. If you want fabulous green tea, try the original first.",Neutral
"With Subscribe and Save, these are about the same price as they are at the local Family Dollar so I went ahead and ordered a pack of 4 for myself and friends I have over for the holidays.<br /><br />These are just average. I thought there'd be more to them. Very small layer of cheese but I guess that's about how everything is nowadays. But these are just average. I won't be purchasing them again.<br /><br />They aren't bad if you used them in dip.",Neutral
"the product is not that bad, but it has  this weird bitter taste im gonna keep on using it, just for the zero calories. but if it wasn't for that i would never use it again.",Neutral
"This jumped-up cookie-wannabe really is taking things a little too far. McVitie's <a href=""http://www.amazon.com/gp/product/B000VJD5LQ"">Hobnobs</a> are already a mite sweeter than many British biscuits and many believe that they already pander a little too much to modern American-influenced tastes ever to truly qualify as a proper biscuit. To add a coating of milk-chocolate (which melts as soon as you try to dunk one) to such a confection is really taking things altogether too far, producing a sickly mismatch of tastes and textures that will appeal only to the young of pallet. Or, perhaps, to the glutton.<br /><br />Perhaps the final clue that this was never intended for a British market is to be found in the fact that McVitie have here dispensed with the modest paper wrapper of a ""proper"" packet of biscuits and chosen to sell these items in a plastic tube.  Hmmm...",Neutral
"like the softness, and it doesen't have that awefull aspartame crap in it. thats the one of the reasons I bought it.",Neutral
"Honey Dijon flavor: okay flavor, but both my girlfriend and I thought they left a bad aftertaste. The aftertaste is sort of like old cheese (presumably some folks like this... I'm not a fancy cheese eater), and it lingers for at least an hour. I'd give this flavor a rating of 2 stars out of 5.<br /><br />We have also tried the NY Cheddar flavor (4 stars), which we both liked better, and they didn't leave any long-lingering or bad aftertaste.<br /><br />I'd give the consistency of the chips 4 stars. The chips are crunchy, but also greasy enough that I keep a napkin near or wash my hands after eating Kettle Chips.",Neutral
"I usually love Kettle Chips, and love salt & vinegar, but these chips were way too vinegary for me! They do have the typical kettle chip crunch, but are too aggressively flavored for my taste.",Neutral
"OK,I did read the reviews which ranged from splendid to awful. I took the plunge as I do like salty, and tangy flavors. No, I had never had these before I took the leap and ordered a case at a super price. They arrived quickly and in great shape with the sell by date  FEB 2011. Umm, I'm in the middle on these chips, they are OK but not something I can't live without. I love the crunch, the color, NO TRANS FAT. They are a little too vinegary for my taste, which is a lot coming from a kid that grew up eating pickled hard-boiled eggs and pickled pigs feet.<br /><br />I haven't tried them with a deli sandwich and a cold mug of beer which might improve the experience :)",Neutral
